,Unnamed: 0,pin average impedances 10044,cartridge_to_cartridge_pin_variation 10044,pin average impedances 00000004,cartridge_to_cartridge_pin_variation 00000004,pin average impedances 10045,cartridge_to_cartridge_pin_variation 10045,pin average impedances 47,cartridge_to_cartridge_pin_variation 47,Lower Bound 10044,Lower Bound 00000004,Lower Bound 10045,Lower Bound 47,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial 6511.csv,Lower Bounds Failure 6511.csv,Z score 6511.csv,Failed Pins 6511.csv,Average Trial results (36).csv,Lower Bounds Failure results (36).csv,Z score results (36).csv,Failed Pins results (36).csv,Average Trial results (38).csv,Lower Bounds Failure results (38).csv,Z score results (38).csv,Failed Pins results (38).csv,Average Trial results (39).csv,Lower Bounds Failure results (39).csv,Z score results (39).csv,Failed Pins results (39).csv,Average Trial results (40).csv,Lower Bounds Failure results (40).csv,Z score results (40).csv,Failed Pins results (40).csv,Average Trial results (42).csv,Lower Bounds Failure results (42).csv,Z score results (42).csv,Failed Pins results (42).csv,Average Trial results (43).csv,Lower Bounds Failure results (43).csv,Z score results (43).csv,Failed Pins results (43).csv,Average Trial results (45).csv,Lower Bounds Failure results (45).csv,Z score results (45).csv,Failed Pins results (45).csv,Average Trial results (51).csv,Lower Bounds Failure results (51).csv,Z score results (51).csv,Failed Pins results (51).csv,Average Trial results (54).csv,Lower Bounds Failure results (54).csv,Z score results (54).csv,Failed Pins results (54).csv,Average Trial results (59).csv,Lower Bounds Failure results (59).csv,Z score results (59).csv,Failed Pins results (59).csv,Average Trial results (63).csv,Lower Bounds Failure results (63).csv,Z score results (63).csv,Failed Pins results (63).csv,Average Trial results (66).csv,Lower Bounds Failure results (66).csv,Z score results (66).csv,Failed Pins results (66).csv,Average Trial results (67).csv,Lower Bounds Failure results (67).csv,Z score results (67).csv,Failed Pins results (67).csv,Average Trial results (68).csv,Lower Bounds Failure results (68).csv,Z score results (68).csv,Failed Pins results (68).csv,Average Trial results (35).csv,Lower Bounds Failure results (35).csv,Z score results (35).csv,Failed Pins results (35).csv,Average Trial results (37).csv,Lower Bounds Failure results (37).csv,Z score results (37).csv,Failed Pins results (37).csv,Average Trial results (41).csv,Lower Bounds Failure results (41).csv,Z score results (41).csv,Failed Pins results (41).csv,Average Trial results (49).csv,Lower Bounds Failure results (49).csv,Z score results (49).csv,Failed Pins results (49).csv,Average Trial results (52).csv,Lower Bounds Failure results (52).csv,Z score results (52).csv,Failed Pins results (52).csv,Average Trial results (53).csv,Lower Bounds Failure results (53).csv,Z score results (53).csv,Failed Pins results (53).csv,Average Trial results (56).csv,Lower Bounds Failure results (56).csv,Z score results (56).csv,Failed Pins results (56).csv,Average Trial results (57).csv,Lower Bounds Failure results (57).csv,Z score results (57).csv,Failed Pins results (57).csv,Average Trial results (60).csv,Lower Bounds Failure results (60).csv,Z score results (60).csv,Failed Pins results (60).csv,Average Trial results (64).csv,Lower Bounds Failure results (64).csv,Z score results (64).csv,Failed Pins results (64).csv,Average Trial results (65).csv,Lower Bounds Failure results (65).csv,Z score results (65).csv,Failed Pins results (65).csv,Average Trial results (69).csv,Lower Bounds Failure results (69).csv,Z score results (69).csv,Failed Pins results (69).csv,Average Trial results (55).csv,Lower Bounds Failure results (55).csv,Z score results (55).csv,Failed Pins results (55).csv,Average Trial results (58).csv,Lower Bounds Failure results (58).csv,Z score results (58).csv,Failed Pins results (58).csv,Average Trial results (61).csv,Lower Bounds Failure results (61).csv,Z score results (61).csv,Failed Pins results (61).csv,Average Trial results (62).csv,Lower Bounds Failure results (62).csv,Z score results (62).csv,Failed Pins results (62).csv,Average Trial results (44).csv,Lower Bounds Failure results (44).csv,Z score results (44).csv,Failed Pins results (44).csv,Average Trial results (46).csv,Lower Bounds Failure results (46).csv,Z score results (46).csv,Failed Pins results (46).csv,Average Trial results (47).csv,Lower Bounds Failure results (47).csv,Z score results (47).csv,Failed Pins results (47).csv,Average Trial results (48).csv,Lower Bounds Failure results (48).csv,Z score results (48).csv,Failed Pins results (48).csv,Average Trial results (50).csv,Lower Bounds Failure results (50).csv,Z score results (50).csv,Failed Pins results (50).csv
81,81,576.0888694,12.82803229,881.3273067,14.49465176,589.3649635,5.166406494,664.4579636,11.51246134,447.8085465,736.3807891,537.7008986,549.3333501,942.175354,FALSE,4.197965446,,880.1400452,FALSE,-0.081910321,,876.7291946,FALSE,-0.317228187,,569.2092972,FALSE,-0.536292085,,588.0670242,FALSE,0.933748419,,582.9853363,FALSE,-1.234828741,,580.7422562,FALSE,-1.668995147,,565.4592285,FALSE,-4.627149459,,576.2430344,FALSE,-2.539856123,,588.073555,FALSE,-0.249962627,,572.3134995,FALSE,-3.300449568,,661.6737595,FALSE,-0.241842645,,566.2005005,FALSE,-0.77084066,,578.6157532,FALSE,0.196981404,,584.6275711,FALSE,0.665628332,,566.6875839,FALSE,-0.732870422,,565.2372437,FALSE,-0.845930652,,590.1763535,FALSE,1.098179656,,584.3983688,FALSE,0.647761035,,586.1210861,FALSE,0.782054217,,582.6861954,FALSE,0.514289788,,588.6204529,FALSE,0.97689055,,546.7716675,FALSE,-2.285401317,,557.2277222,FALSE,-1.470307119,,586.5313873,FALSE,0.814038952,,581.3422852,FALSE,0.409526237,,865.3399582,FALSE,-1.102982591,,912.0581131,FALSE,2.120147959,,895.5791092,FALSE,0.983245591,,873.3327026,FALSE,-0.551555445,,877.2606201,FALSE,-0.280564631,,876.2434082,FALSE,-0.350743062,,878.4298172,FALSE,-0.199900597,,872.6320419,FALSE,-0.599894703,,871.0024719,FALSE,-0.712320309,,887.3640518,FALSE,0.416480863,,863.6376343,FALSE,-1.220427559,,903.0477524,FALSE,1.498514486,,590.7428131,FALSE,0.266693993,,590.3057175,FALSE,0.182090576,,581.0889359,FALSE,-1.601892474,,595.3223877,FALSE,1.153107904,,672.7948074,FALSE,0.724158251,,657.2670136,FALSE,-0.624623162,,661.6737595,FALSE,-0.241842645,,648.9618301,FALSE,-1.34603131,,681.5924072,FALSE,1.488338866,
82,82,112.9933984,1.504111029,443.5582495,2.087200255,112.2903812,1.054452702,162.0969448,1.673690373,97.95228811,422.6862469,101.7458542,145.3600411,459.6491089,FALSE,7.709303108,,441.1944618,FALSE,-1.132515984,,441.7577629,FALSE,-0.862632399,,110.5492172,FALSE,-1.625000497,,116.2169981,FALSE,2.143192653,,110.5824909,FALSE,-1.619693581,,108.4431114,FALSE,-3.648593974,,109.5125685,FALSE,-2.634364457,,110.5072985,FALSE,-1.691003039,,112.8716183,FALSE,0.551221574,,111.5437202,FALSE,-0.708102835,,161.8255787,FALSE,-0.162136394,,110.5268316,FALSE,-1.639883439,,112.1153278,FALSE,-0.583780414,,114.4491949,FALSE,0.967878359,,111.6805611,FALSE,-0.872832725,,112.0622768,FALSE,-0.619051078,,112.6486807,FALSE,-0.229183684,,114.4862614,FALSE,0.992521792,,112.1747723,FALSE,-0.544259111,,114.0684948,FALSE,0.71477197,,115.7782145,FALSE,1.851469744,,111.863554,FALSE,-0.751170872,,111.9704323,FALSE,-0.680113431,,115.3941565,FALSE,1.596130881,,112.6888189,FALSE,-0.202497992,,438.5746307,FALSE,-2.38770512,,440.9058838,FALSE,-1.270776811,,444.1712799,FALSE,0.293709448,,441.4984932,FALSE,-0.986851297,,444.8683929,FALSE,0.627703771,,443.5573654,FALSE,-0.000423561,,446.0031319,FALSE,1.171369344,,445.0753174,FALSE,0.726843486,,444.9069901,FALSE,0.646196059,,444.9481888,FALSE,0.665934812,,444.950531,FALSE,0.667056996,,443.2387886,FALSE,-0.153057124,,110.8670111,FALSE,-1.349866258,,112.745513,FALSE,0.431628435,,113.7087412,FALSE,1.345114857,,111.8402596,FALSE,-0.426877033,,162.8022289,FALSE,0.42139462,,161.5231304,FALSE,-0.342843815,,161.8255787,FALSE,-0.162136393,,159.6079788,FALSE,-1.487112568,,164.7258072,FALSE,1.570698155,
83,83,115.8040715,1.237905959,452.173048,2.382622793,114.8907969,0.998405915,170.7886452,0.716982715,103.4250119,428.3468201,104.9067378,163.618818,468.4780388,FALSE,6.843295052,,447.9393349,FALSE,-1.776912889,,448.8760529,FALSE,-1.383767155,,114.366725,FALSE,-1.161111243,,115.4161425,FALSE,-0.313375202,,116.1696453,FALSE,1.280890258,,116.0164804,FALSE,1.127480846,,112.1364489,FALSE,-2.758745715,,113.7322531,FALSE,-1.160393591,,113.3157396,FALSE,-1.577572053,,113.0212612,FALSE,-1.872520642,,169.9875679,FALSE,-1.117289517,,114.1348782,FALSE,-1.34840076,,114.5558586,FALSE,-1.008326095,,116.635704,FALSE,0.671805916,,114.8359175,FALSE,-0.782090121,,117.8440552,FALSE,1.647931062,,115.0786915,FALSE,-0.585973439,,115.4625397,FALSE,-0.275894803,,114.6369629,FALSE,-0.942808777,,117.3782501,FALSE,1.271646377,,116.6429672,FALSE,0.67767323,,115.0082111,FALSE,-0.642908577,,116.7394581,FALSE,0.755620072,,117.6319885,FALSE,1.47662027,,114.6715183,FALSE,-0.91489435,,446.4183655,FALSE,-2.415272177,,451.3622055,FALSE,-0.3403151,,450.1863022,FALSE,-0.833848245,,453.2183418,FALSE,0.438715608,,455.3279305,FALSE,1.324121653,,450.211895,FALSE,-0.823106803,,453.5920029,FALSE,0.59554322,,455.5399704,FALSE,1.413115995,,452.6407013,FALSE,0.196276673,,453.5207253,FALSE,0.565627608,,452.2335968,FALSE,0.02541266,,451.8245392,FALSE,-0.146271091,,113.8746014,FALSE,-1.017818024,,114.0281219,FALSE,-0.864052325,,115.3583641,FALSE,0.468313737,,116.3021002,FALSE,1.413556611,,172.0884361,FALSE,1.812862328,,170.5084782,FALSE,-0.390758384,,169.9875679,FALSE,-1.117289515,,170.9408722,FALSE,0.212316165,,170.4178715,FALSE,-0.517130593,
84,84,737.8085098,13.46163013,1015.842982,14.29779687,745.5783539,14.40965842,836.0367844,14.58213413,603.1922085,872.8650133,601.4817697,690.2154431,1090.027863,FALSE,5.188553263,,1022.888481,FALSE,0.492768168,,1027.972565,FALSE,0.84835327,,732.0433655,FALSE,-0.428264949,,741.9729767,FALSE,0.309358288,,742.293045,FALSE,-0.227993527,,765.9872208,FALSE,1.416332455,,714.5432129,FALSE,-2.153773538,,741.7269974,FALSE,-0.267276045,,750.3276978,FALSE,0.32959448,,745.2415848,FALSE,-0.023371068,,831.5487137,FALSE,-0.307778727,,726.4195023,FALSE,-0.846034801,,743.2177048,FALSE,0.401823174,,750.6422577,FALSE,0.953357635,,733.5629196,FALSE,-0.315384554,,731.151062,FALSE,-0.494549898,,751.496315,FALSE,1.01680146,,747.3049088,FALSE,0.705441973,,721.0520172,FALSE,-1.244759546,,744.6746826,FALSE,0.510055077,,744.0496979,FALSE,0.463627955,,710.4885635,FALSE,-2.029467904,,724.564827,FALSE,-0.983809741,,761.9740906,FALSE,1.795145202,,738.7205887,FALSE,0.067753968,,994.1527863,FALSE,-1.517030625,,1030.413849,FALSE,1.01909875,,1048.343323,FALSE,2.27310131,,1009.19413,FALSE,-0.465026331,,1015.156502,FALSE,-0.048013005,,1016.952354,FALSE,0.077590448,,1011.285988,FALSE,-0.318720021,,1006.640854,FALSE,-0.643604618,,1003.979027,FALSE,-0.829775055,,1015.85125,FALSE,0.000578252,,1004.911209,FALSE,-0.764577436,,1033.234512,FALSE,1.216378336,,741.0230484,FALSE,-0.316128624,,740.7799225,FALSE,-0.333001051,,730.980484,FALSE,-1.013061479,,769.5299606,FALSE,1.662191154,,854.2306747,FALSE,1.247683653,,825.0167007,FALSE,-0.755725021,,831.5487137,FALSE,-0.307778727,,817.5623093,FALSE,-1.266925331,,851.8255234,FALSE,1.082745425,
85,85,557.4391926,11.49363559,866.1848857,11.48054525,570.7939129,7.763244395,649.3610062,11.71028253,442.5028367,751.3794331,493.1614689,532.2581809,921.3161545,FALSE,4.802147251,,865.1841507,FALSE,-0.087167895,,870.3627167,FALSE,0.363905278,,550.1641617,FALSE,-0.632961685,,568.3428421,FALSE,0.94866845,,561.658844,FALSE,-1.176707628,,577.2730942,FALSE,0.834597104,,545.1331406,FALSE,-3.305418588,,563.6017075,FALSE,-0.926443258,,579.3664246,FALSE,1.104243437,,567.2046661,FALSE,-0.462338498,,646.8581162,FALSE,-0.213734383,,546.3815689,FALSE,-0.962064931,,565.3074417,FALSE,0.684574434,,569.8890991,FALSE,1.083200036,,557.9568787,FALSE,0.045041103,,551.4207459,FALSE,-0.523632991,,571.603775,FALSE,1.232384851,,565.2349396,FALSE,0.678266409,,548.1836777,FALSE,-0.805273048,,563.6670837,FALSE,0.541855626,,566.4447784,FALSE,0.783528043,,533.1852112,FALSE,-2.110209712,,541.3937912,FALSE,-1.396024897,,569.6176147,FALSE,1.059579627,,553.8620911,FALSE,-0.311224551,,846.2994919,FALSE,-1.732094891,,879.638504,FALSE,1.171862318,,891.8236313,FALSE,2.233234142,,861.2978897,FALSE,-0.425676294,,866.441864,FALSE,0.022383811,,861.1958771,FALSE,-0.43456199,,859.8441772,FALSE,-0.552300285,,862.8990479,FALSE,-0.286209212,,861.1401825,FALSE,-0.439413203,,868.3005447,FALSE,0.184282108,,857.3320694,FALSE,-0.771114618,,878.0053482,FALSE,1.029608114,,568.0278854,FALSE,-0.356297871,,565.7711258,FALSE,-0.646995874,,565.2580566,FALSE,-0.713085402,,584.1185837,FALSE,1.716379147,,651.8259048,FALSE,0.210490112,,640.0383453,FALSE,-0.796108959,,646.8581162,FALSE,-0.213734383,,637.5702896,FALSE,-1.006868667,,670.5123749,FALSE,1.806221897,
86,86,502.0135724,13.65930025,824.298673,10.38924976,521.8905468,9.749947062,594.7712296,10.47031293,365.42057,720.4061754,424.3910762,490.0681003,882.9994431,FALSE,5.650145239,,824.2489777,FALSE,-0.004783342,,833.4726334,FALSE,0.883024336,,497.5563354,FALSE,-0.326315177,,514.816124,FALSE,0.937277263,,517.5472336,FALSE,-0.445470441,,536.6100388,FALSE,1.50969968,,502.5525627,FALSE,-1.983393752,,520.2802963,FALSE,-0.165154791,,534.4252701,FALSE,1.285619625,,520.2448273,FALSE,-0.168792663,,585.1647568,FALSE,-0.917496243,,485.2845116,FALSE,-1.224737765,,508.6286354,FALSE,0.484290034,,516.2038002,FALSE,1.038869307,,504.6843185,FALSE,0.195525838,,487.9046745,FALSE,-1.03291513,,515.6044922,FALSE,0.994993852,,516.4310913,FALSE,1.055509333,,489.6161423,FALSE,-0.907618247,,510.0427132,FALSE,0.587814939,,511.6865654,FALSE,0.708161678,,476.2897339,FALSE,-1.88324717,,488.9885902,FALSE,-0.953561452,,519.8869171,FALSE,1.308511005,,496.9378281,FALSE,-0.371596221,,802.5278244,FALSE,-2.095516914,,831.6544342,FALSE,0.708016592,,849.438736,FALSE,2.419815054,,822.2908936,FALSE,-0.193255479,,829.1196823,FALSE,0.464038254,,819.4354095,FALSE,-0.468105355,,820.7245331,FALSE,-0.344022908,,819.2278748,FALSE,-0.488081272,,820.1271591,FALSE,-0.401522148,,828.3742218,FALSE,0.392285189,,821.9116974,FALSE,-0.229754377,,826.7516098,FALSE,0.236103363,,520.0707397,FALSE,-0.186647891,,517.4263458,FALSE,-0.457869253,,512.0467758,FALSE,-1.009623018,,538.0183258,FALSE,1.654140161,,609.8935165,FALSE,1.44430134,,586.5196915,FALSE,-0.788088966,,585.1647568,FALSE,-0.917496243,,587.3260498,FALSE,-0.71107519,,604.9521332,FALSE,0.972359059,
87,87,648.6267569,12.51026253,958.2397486,9.992890995,670.4790783,13.22654145,755.5205536,16.07381874,523.5241316,858.3108387,538.2136638,594.7823662,1022.245667,FALSE,6.405145208,,955.6668015,FALSE,-0.25747776,,971.7577057,FALSE,1.352757381,,641.528183,FALSE,-0.567420063,,660.2039032,FALSE,0.925411935,,662.2577744,FALSE,-0.621576243,,680.0837708,FALSE,0.726168099,,646.3346863,FALSE,-1.825450145,,667.4260864,FALSE,-0.230823143,,684.2404327,FALSE,1.040434833,,669.8166275,FALSE,-0.050084959,,746.4427338,FALSE,-0.564758131,,632.456337,FALSE,-1.292572392,,656.4831619,FALSE,0.627996812,,664.0711899,FALSE,1.234541074,,651.6702271,FALSE,0.243277877,,639.897522,FALSE,-0.69776593,,661.5072479,FALSE,1.029593979,,664.3371735,FALSE,1.255802305,,629.2461548,FALSE,-1.549176294,,651.6208801,FALSE,0.239333362,,655.522438,FALSE,0.55120195,,643.4386978,FALSE,-0.414704257,,627.5638657,FALSE,-1.683649022,,661.7804871,FALSE,1.051435178,,641.1792145,FALSE,-0.595314642,,936.331337,FALSE,-2.192399744,,971.9303513,FALSE,1.37003422,,968.2995453,FALSE,1.006695325,,957.5121231,FALSE,-0.072814317,,962.5609283,FALSE,0.432425382,,951.5803528,FALSE,-0.666413339,,956.1059952,FALSE,-0.213527142,,955.7742996,FALSE,-0.246720295,,952.1076279,FALSE,-0.61364832,,963.7668381,FALSE,0.553102144,,949.9062576,FALSE,-0.833941951,,973.0013275,FALSE,1.477208036,,668.6367416,FALSE,-0.139290884,,665.0590668,FALSE,-0.409782976,,656.2129898,FALSE,-1.07859553,,692.007515,FALSE,1.62766939,,767.2329407,FALSE,0.728662384,,743.8830566,FALSE,-0.724003246,,746.4427338,FALSE,-0.564758131,,738.8525391,FALSE,-1.036966685,,781.1914978,FALSE,1.597065677,
88,88,560.1380544,12.75592343,871.8853633,9.749707947,569.4882984,15.07571398,651.7413498,8.121435585,432.5788202,774.3882838,418.7311586,570.5269939,933.4112701,FALSE,6.310538451,,864.2231445,FALSE,-0.785892128,,883.0688553,FALSE,1.147059182,,561.3246078,FALSE,0.093019797,,570.4606934,FALSE,0.809242779,,564.6898422,FALSE,-0.318290477,,574.9989777,FALSE,0.36553355,,557.2801743,FALSE,-0.809787462,,569.4995728,FALSE,0.000747848,,585.0474548,FALSE,1.032067631,,574.6243591,FALSE,0.340684409,,651.7379074,FALSE,-0.000423864,,547.8856277,FALSE,-0.960528398,,567.3365707,FALSE,0.564327337,,571.9483337,FALSE,0.925866275,,565.1908493,FALSE,0.396113609,,548.8034897,FALSE,-0.888572656,,569.8869019,FALSE,0.764260422,,576.8243179,FALSE,1.308118819,,545.0213928,FALSE,-1.185069956,,569.004776,FALSE,0.695106208,,557.4969177,FALSE,-0.207051785,,536.1094131,FALSE,-1.883724172,,547.3130951,FALSE,-1.005412068,,578.9297409,FALSE,1.473173352,,560.1813354,FALSE,0.003393013,,850.2242966,FALSE,-2.221714415,,873.6043167,FALSE,0.176308199,,891.8430252,FALSE,2.047001003,,871.2843399,FALSE,-0.061645268,,868.873642,FALSE,-0.308903745,,874.9092331,FALSE,0.310149786,,867.1202393,FALSE,-0.488745307,,873.2369995,FALSE,0.138633512,,863.0789108,FALSE,-0.903252947,,878.5072327,FALSE,0.679186437,,868.3884277,FALSE,-0.358670798,,881.5536957,FALSE,0.991653542,,566.0618668,FALSE,-0.227281551,,557.9654617,FALSE,-0.764331076,,558.895668,FALSE,-0.702628771,,595.0301971,FALSE,1.694241398,,665.0520248,FALSE,1.638955935,,642.6629257,FALSE,-1.117834892,,651.7379074,FALSE,-0.000423864,,644.09272,FALSE,-0.941782974,,655.161171,FALSE,0.421085796,
89,89,723.5900933,12.41063498,1015.080928,13.57819171,729.8137589,17.19450276,831.8622253,11.05479851,599.4837435,879.299011,557.8687313,721.3142403,1095.762985,FALSE,5.942032544,,1021.965248,FALSE,0.507013016,,1030.642532,FALSE,1.146073388,,719.3939667,FALSE,-0.338107331,,728.2873383,FALSE,0.378485462,,726.664444,FALSE,-0.183158241,,743.4670181,FALSE,0.794047927,,705.1169586,FALSE,-1.436319536,,721.2555771,FALSE,-0.497727784,,738.3552017,FALSE,0.496754282,,726.8194885,FALSE,-0.174141141,,829.6436767,FALSE,-0.20068648,,717.4761505,FALSE,-0.49263739,,730.618927,FALSE,0.566355684,,731.8689117,FALSE,0.667074522,,717.5532303,FALSE,-0.486426606,,715.6685181,FALSE,-0.63828928,,737.1244049,FALSE,1.090541425,,735.787262,FALSE,0.982799723,,710.5894165,FALSE,-1.047543244,,728.7172852,FALSE,0.413128887,,726.1502533,FALSE,0.206287588,,695.7033386,FALSE,-2.247004666,,711.1146698,FALSE,-1.005220406,,743.9892883,FALSE,1.643686646,,727.8996506,FALSE,0.347247118,,991.7028427,FALSE,-1.721737765,,1023.53347,FALSE,0.622508664,,1045.605484,FALSE,2.248057509,,1009.783508,FALSE,-0.390141779,,1011.086021,FALSE,-0.294214932,,1019.427513,FALSE,0.320115156,,1012.879585,FALSE,-0.162123422,,1008.658562,FALSE,-0.472991294,,1001.531601,FALSE,-0.997874202,,1019.74839,FALSE,0.343746953,,1005.76297,FALSE,-0.686244413,,1031.25119,FALSE,1.190899521,,720.0615311,FALSE,-0.567171259,,724.2622299,FALSE,-0.3228665,,715.7910461,FALSE,-0.815534645,,759.1402283,FALSE,1.705572405,,846.7823257,FALSE,1.34964924,,824.6712875,FALSE,-0.650481128,,829.6436768,FALSE,-0.200686479,,816.5248184,FALSE,-1.387398143,,841.6890182,FALSE,0.88891651,
90,90,679.8313528,12.80175265,976.4822547,13.9926518,694.6474609,20.52466378,781.8151184,13.48176891,551.8138263,836.5557367,489.4008231,646.9974293,1043.812515,FALSE,4.811829921,,972.8413086,FALSE,-0.26020415,,991.8935776,FALSE,1.101386866,,682.1508102,FALSE,0.181182806,,688.8239136,FALSE,0.702447629,,696.4458923,FALSE,0.087622941,,707.69561,FALSE,0.635730224,,677.0908127,FALSE,-0.855392733,,692.7639389,FALSE,-0.091768716,,708.1745148,FALSE,0.659063358,,700.9357834,FALSE,0.306378829,,777.5301666,FALSE,-0.317833055,,667.835228,FALSE,-0.937068942,,682.2334595,FALSE,0.187638893,,691.8822021,FALSE,0.941343713,,685.4583359,FALSE,0.439547869,,675.3510666,FALSE,-0.349974438,,691.8943634,FALSE,0.942293681,,693.6720581,FALSE,1.081157065,,662.0638428,FALSE,-1.38789668,,681.3945007,FALSE,0.122104215,,679.0375519,FALSE,-0.062007205,,653.4415894,FALSE,-2.061418006,,668.9716492,FALSE,-0.848298191,,701.4621277,FALSE,1.68967293,,682.9409637,FALSE,0.242905097,,947.951767,FALSE,-2.038962172,,981.9306793,FALSE,0.389377563,,1009.940575,FALSE,2.391135038,,972.3957901,FALSE,-0.292043611,,975.5811081,FALSE,-0.064401415,,978.7496262,FALSE,0.162040157,,973.3741608,FALSE,-0.222123293,,971.8974533,FALSE,-0.327657789,,965.6562347,FALSE,-0.773693227,,980.1135407,FALSE,0.259513782,,970.7031555,FALSE,-0.413009573,,989.4929657,FALSE,0.929824541,,692.8013992,FALSE,-0.089943578,,680.2387009,FALSE,-0.702021735,,676.8720016,FALSE,-0.866053616,,728.677742,FALSE,1.658018929,,798.0280075,FALSE,1.202578772,,771.7023926,FALSE,-0.750103781,,777.5301666,FALSE,-0.317833054,,764.7263947,FALSE,-1.267543144,,797.0886307,FALSE,1.132901207,
91,91,704.3756392,13.07345725,995.1070182,13.89706802,716.4313679,16.80762645,808.4195633,11.40057699,573.6410668,856.136338,548.3551034,694.4137934,1065.755386,FALSE,5.083688739,,999.8266754,FALSE,0.339615324,,1007.836296,FALSE,0.915968599,,703.765976,FALSE,-0.046633669,,707.3961716,FALSE,0.231043119,,717.3317032,FALSE,0.053567071,,731.5888214,FALSE,0.901819991,,697.7629852,FALSE,-1.11070904,,712.3673096,FALSE,-0.241798467,,731.7924194,FALSE,0.913933422,,720.3144913,FALSE,0.231033419,,808.2266159,FALSE,-0.016924353,,697.6573029,FALSE,-0.513891334,,709.2565842,FALSE,0.37334768,,714.3845978,FALSE,0.765593856,,700.4333267,FALSE,-0.301550878,,696.1658401,FALSE,-0.6279746,,719.7633972,FALSE,1.177022856,,717.7358017,FALSE,1.021930329,,685.2878571,FALSE,-1.460040892,,711.8739548,FALSE,0.573552611,,702.6436615,FALSE,-0.132480468,,678.473465,FALSE,-1.98127961,,692.7195129,FALSE,-0.891587135,,726.2116776,FALSE,1.67025737,,708.6519699,FALSE,0.327100215,,969.2319565,FALSE,-1.861907968,,1000.872566,FALSE,0.414875142,,1029.100128,FALSE,2.446063441,,987.8802109,FALSE,-0.520023883,,993.1168671,FALSE,-0.143206544,,997.7469482,FALSE,0.189963098,,992.3903275,FALSE,-0.195486609,,990.7979889,FALSE,-0.310067509,,983.4334869,FALSE,-0.839999574,,997.3854446,FALSE,0.163950157,,989.9907837,FALSE,-0.368152077,,1009.337509,FALSE,1.023992326,,705.3211594,FALSE,-0.661021861,,712.1915817,FALSE,-0.252253711,,703.2405853,FALSE,-0.784809359,,744.9721451,FALSE,1.698084931,,821.7633209,FALSE,1.170445815,,797.1804352,FALSE,-0.985838535,,808.2266159,FALSE,-0.016924353,,794.3559494,FALSE,-1.233587906,,820.5714951,FALSE,1.065904978,
92,92,957.9229377,13.13595742,1226.081314,13.63871895,951.0922508,17.02573758,1070.747781,12.27979599,826.5633634,1089.694125,780.834875,947.9498215,1327.357544,FALSE,7.425640944,,1221.877945,FALSE,-0.308193838,,1236.080994,FALSE,0.733183197,,957.1150131,FALSE,-0.061504808,,955.424942,FALSE,-0.190164719,,966.3306961,FALSE,0.89502409,,962.0297394,FALSE,0.642409088,,943.1913147,FALSE,-0.464058376,,943.2855682,FALSE,-0.458522431,,962.9328003,FALSE,0.695450016,,964.6364746,FALSE,0.795514657,,1074.495438,FALSE,0.305188815,,949.0897446,FALSE,-0.672443798,,962.8076172,FALSE,0.371855615,,963.5684586,FALSE,0.429776126,,953.3898849,FALSE,-0.345087349,,960.0669403,FALSE,0.163216321,,962.8064804,FALSE,0.371769075,,975.1117706,FALSE,1.308532938,,934.8964615,FALSE,-1.752934745,,972.5199356,FALSE,1.111224517,,954.1608124,FALSE,-0.286399017,,935.7646866,FALSE,-1.686839441,,943.9364471,FALSE,-1.064748467,,979.4685287,FALSE,1.640199522,,963.3333588,FALSE,0.411878702,,1204.838501,FALSE,-1.557537272,,1229.507294,FALSE,0.251195118,,1255.132721,FALSE,2.130068591,,1221.762192,FALSE,-0.316680939,,1219.953323,FALSE,-0.449308381,,1236.395416,FALSE,0.756236873,,1215.081146,FALSE,-0.806539668,,1225.882675,FALSE,-0.014564339,,1211.32106,FALSE,-1.082231694,,1231.37883,FALSE,0.388417408,,1217.633667,FALSE,-0.619387138,,1244.088943,FALSE,1.320331437,,943.3018036,FALSE,-0.457568854,,945.3784714,FALSE,-0.335596589,,935.7651596,FALSE,-0.900230674,,979.9235687,FALSE,1.693396116,,1089.052429,FALSE,1.490631265,,1058.297348,FALSE,-1.013895782,,1074.495438,FALSE,0.305188804,,1055.853516,FALSE,-1.212908241,,1076.040176,FALSE,0.430983953,
